total number of analysis:364378 
total number of analysis until best:315070 
top-scored iteration: 4320 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 3116: step=55  reward=-20.0 aveQ=-10.20  loss=0.28
episode 3117: step=55  reward=-22.0 aveQ=-13.31  loss=0.24
episode 3118: step=42  reward=-15.0 aveQ=-9.67   loss=0.24
episode 3119: step=68  reward=-26.0 aveQ=-18.95  loss=0.25
episode 3120: step=89  reward=-30.0 aveQ=-17.13  loss=0.23
episode 3121: step=55  reward=-18.0 aveQ=-9.66   loss=0.25
episode 3122: step=55  reward=-23.0 aveQ=-11.66  loss=0.22
episode 3123: step=55  reward=-20.0 aveQ=-10.93  loss=0.22
episode 3124: step=89  reward=-27.0 aveQ=-15.60  loss=0.19
episode 3125: step=72  reward=-25.0 aveQ=-15.37  loss=0.20
episode 3126: step=72  reward=-22.0 aveQ=-12.58  loss=0.23
episode 3127: step=89  reward=-28.0 aveQ=-16.55  loss=0.23
episode 3128: step=110 reward=-41.0 aveQ=-25.02  loss=0.23
episode 3129: step=89  reward=-33.0 aveQ=-18.22  loss=0.24
episode 3130: step=55  reward=-19.0 aveQ=-11.68  loss=0.23
episode 3131: step=68  reward=-24.0 aveQ=-14.89  loss=0.28
episode 3132: step=68  reward=-21.0 aveQ=-11.41  loss=0.19
episode 3133: step=72  reward=-26.0 aveQ=-12.12  loss=0.18
episode 3134: step=55  reward=-17.0 aveQ=-10.06  loss=0.20
episode 3135: step=42  reward=-13.0 aveQ=-8.27   loss=0.23
episode 3136: step=89  reward=-26.0 aveQ=-15.69  loss=0.21
episode 3137: step=68  reward=-21.0 aveQ=-11.86  loss=0.20
episode 3138: step=68  reward=-29.0 aveQ=-18.66  loss=0.19
episode 3139: step=42  reward=-14.0 aveQ=-8.02   loss=0.18
episode 3140: step=55  reward=-17.0 aveQ=-10.42  loss=0.22
episode 3141: step=55  reward=-23.0 aveQ=-15.37  loss=0.20
episode 3142: step=42  reward=-15.0 aveQ=-7.71   loss=0.22
episode 3143: step=89  reward=-31.0 aveQ=-17.21  loss=0.22
episode 3144: step=55  reward=-19.0 aveQ=-11.17  loss=0.18
episode 3145: step=89  reward=-30.0 aveQ=-15.26  loss=0.19
episode 3146: step=68  reward=-24.0 aveQ=-12.69  loss=0.19
episode 3147: step=89  reward=-28.0 aveQ=-15.03  loss=0.20
episode 3148: step=89  reward=-31.0 aveQ=-15.65  loss=0.18
episode 3149: step=55  reward=-47.0 aveQ=-23.05  loss=0.19
episode 3150: step=110 reward=-41.0 aveQ=-19.93  loss=0.21
episode 3151: step=55  reward=-18.0 aveQ=-10.93  loss=0.19
episode 3152: step=42  reward=-15.0 aveQ=-8.07   loss=0.19
episode 3153: step=55  reward=-17.0 aveQ=-10.52  loss=0.18
episode 3154: step=55  reward=-18.0 aveQ=-10.53  loss=0.21
episode 3155: step=89  reward=-26.0 aveQ=-15.37  loss=0.19
episode 3156: step=89  reward=-40.0 aveQ=-23.11  loss=0.20
episode 3157: step=110 reward=-36.0 aveQ=-20.19  loss=0.19
episode 3158: step=89  reward=-29.0 aveQ=-15.74  loss=0.17
episode 3159: step=72  reward=-33.0 aveQ=-21.32  loss=0.20
episode 3160: step=55  reward=-20.0 aveQ=-10.72  loss=0.19
episode 3161: step=55  reward=-17.0 aveQ=-10.04  loss=0.18
episode 3162: step=55  reward=-18.0 aveQ=-12.30  loss=0.17
episode 3163: step=68  reward=-23.0 aveQ=-14.47  loss=0.19
episode 3164: step=89  reward=-69.0 aveQ=-25.73  loss=0.17
episode 3165: step=55  reward=-28.0 aveQ=-10.09  loss=0.18
episode 3166: step=55  reward=-25.0 aveQ=-10.10  loss=0.22
episode 3167: step=72  reward=-28.0 aveQ=-15.52  loss=0.21
episode 3168: step=68  reward=-29.0 aveQ=-13.94  loss=0.20
episode 3169: step=55  reward=-18.0 aveQ=-10.30  loss=0.19
episode 3170: step=68  reward=-24.0 aveQ=-11.99  loss=0.20
episode 3171: step=42  reward=-13.0 aveQ=-7.41   loss=0.26
episode 3172: step=55  reward=-17.0 aveQ=-10.52  loss=0.19
episode 3173: step=89  reward=-49.0 aveQ=-26.72  loss=0.27
episode 3174: step=68  reward=-28.0 aveQ=-13.17  loss=0.26
episode 3175: step=55  reward=-17.0 aveQ=-9.95   loss=0.33
episode 3176: step=68  reward=-24.0 aveQ=-14.39  loss=0.24
episode 3177: step=110 reward=-50.0 aveQ=-38.71  loss=0.23
episode 3178: step=55  reward=-22.0 aveQ=-9.92   loss=0.28
episode 3179: step=68  reward=-23.0 aveQ=-12.21  loss=0.24
episode 3180: step=68  reward=-22.0 aveQ=-18.13  loss=0.26
episode 3181: step=68  reward=-24.0 aveQ=-14.31  loss=0.23
episode 3182: step=89  reward=-28.0 aveQ=-16.33  loss=0.23
episode 3183: step=68  reward=-23.0 aveQ=-15.72  loss=0.18
episode 3184: step=110 reward=-32.0 aveQ=-19.02  loss=0.21
episode 3185: step=68  reward=-22.0 aveQ=-14.95  loss=0.18
episode 3186: step=42  reward=-17.0 aveQ=-8.39   loss=0.20
episode 3187: step=42  reward=-18.0 aveQ=-9.38   loss=0.20
episode 3188: step=89  reward=-34.0 aveQ=-17.93  loss=0.21
episode 3189: step=55  reward=-18.0 aveQ=-11.43  loss=0.18
episode 3190: step=55  reward=-23.0 aveQ=-13.10  loss=0.20
episode 3191: step=89  reward=-36.0 aveQ=-15.50  loss=0.20
episode 3192: step=89  reward=-30.0 aveQ=-17.35  loss=0.21
episode 3193: step=72  reward=-28.0 aveQ=-14.09  loss=0.18
episode 3194: step=110 reward=-35.0 aveQ=-21.89  loss=0.19
episode 3195: step=89  reward=-31.0 aveQ=-17.51  loss=0.20
episode 3196: step=89  reward=-46.0 aveQ=-23.63  loss=0.17
episode 3197: step=68  reward=-40.0 aveQ=-19.80  loss=0.19
episode 3198: step=110 reward=-33.0 aveQ=-19.24  loss=0.21
episode 3199: step=55  reward=-20.0 aveQ=-10.85  loss=0.19
episode 3200: step=55  reward=-23.0 aveQ=-11.92  loss=0.23
episode 3201: step=42  reward=-13.0 aveQ=-8.60   loss=0.19
episode 3202: step=55  reward=-18.0 aveQ=-10.37  loss=0.24
episode 3203: step=72  reward=-28.0 aveQ=-13.90  loss=0.20
episode 3204: step=68  reward=-26.0 aveQ=-13.96  loss=0.21
episode 3205: step=68  reward=-25.0 aveQ=-14.73  loss=0.20
episode 3206: step=68  reward=-22.0 aveQ=-13.53  loss=0.18
episode 3207: step=72  reward=-23.0 aveQ=-13.64  loss=0.17
episode 3208: step=55  reward=-17.0 aveQ=-11.50  loss=0.21
episode 3209: step=42  reward=-15.0 aveQ=-9.23   loss=0.20
episode 3210: step=55  reward=-19.0 aveQ=-11.55  loss=0.20
episode 3211: step=68  reward=-28.0 aveQ=-14.63  loss=0.21
episode 3212: step=110 reward=-57.0 aveQ=-36.84  loss=0.21
episode 3213: step=110 reward=-36.0 aveQ=-22.25  loss=0.26
episode 3214: step=89  reward=-30.0 aveQ=-14.71  loss=0.22
episode 3215: step=68  reward=-21.0 aveQ=-11.51  loss=0.19
episode 3216: step=72  reward=-32.0 aveQ=-15.86  loss=0.20
episode 3217: step=68  reward=-21.0 aveQ=-11.35  loss=0.22
episode 3218: step=68  reward=-24.0 aveQ=-13.72  loss=0.23
episode 3219: step=72  reward=-24.0 aveQ=-15.10  loss=0.19
episode 3220: step=89  reward=-30.0 aveQ=-16.69  loss=0.21
episode 3221: step=42  reward=-13.0 aveQ=-7.15   loss=0.29
episode 3222: step=110 reward=-40.0 aveQ=-22.89  loss=0.22
episode 3223: step=72  reward=-23.0 aveQ=-14.26  loss=0.21
episode 3224: step=72  reward=-22.0 aveQ=-13.48  loss=0.22
episode 3225: step=89  reward=-26.0 aveQ=-16.00  loss=0.24
episode 3226: step=55  reward=-17.0 aveQ=-10.06  loss=0.21
episode 3227: step=72  reward=-31.0 aveQ=-15.43  loss=0.22
episode 3228: step=89  reward=-28.0 aveQ=-17.54  loss=0.24
episode 3229: step=68  reward=-23.0 aveQ=-12.68  loss=0.23
episode 3230: step=72  reward=-28.0 aveQ=-13.82  loss=0.23
episode 3231: step=42  reward=-14.0 aveQ=-9.04   loss=0.24
episode 3232: step=89  reward=-28.0 aveQ=-14.85  loss=0.23
episode 3233: step=110 reward=-38.0 aveQ=-22.30  loss=0.19
episode 3234: step=89  reward=-31.0 aveQ=-16.67  loss=0.18
episode 3235: step=55  reward=-19.0 aveQ=-10.94  loss=0.20
episode 3236: step=89  reward=-27.0 aveQ=-16.75  loss=0.18
episode 3237: step=68  reward=-26.0 aveQ=-19.85  loss=0.21
episode 3238: step=72  reward=-39.0 aveQ=-17.95  loss=0.21
episode 3239: step=68  reward=-24.0 aveQ=-15.38  loss=0.22
episode 3240: step=42  reward=-17.0 aveQ=-9.06   loss=0.18
episode 3241: step=110 reward=-43.0 aveQ=-17.72  loss=0.18
episode 3242: step=68  reward=-33.0 aveQ=-13.96  loss=0.22
episode 3243: step=68  reward=-23.0 aveQ=-13.36  loss=0.21
episode 3244: step=55  reward=-18.0 aveQ=-10.31  loss=0.21
episode 3245: step=110 reward=-36.0 aveQ=-21.94  loss=0.20
episode 3246: step=55  reward=-30.0 aveQ=-17.91  loss=0.22
episode 3247: step=42  reward=-15.0 aveQ=-8.66   loss=0.18
episode 3248: step=89  reward=-27.0 aveQ=-17.48  loss=0.21
episode 3249: step=42  reward=-18.0 aveQ=-8.66   loss=0.21
episode 3250: step=89  reward=-28.0 aveQ=-14.61  loss=0.23
episode 3251: step=89  reward=-28.0 aveQ=-17.08  loss=0.19
episode 3252: step=55  reward=-18.0 aveQ=-10.99  loss=0.22
episode 3253: step=110 reward=-39.0 aveQ=-20.90  loss=0.28
episode 3254: step=68  reward=-23.0 aveQ=-12.37  loss=0.25
episode 3255: step=72  reward=-30.0 aveQ=-15.04  loss=0.30
episode 3256: step=89  reward=-30.0 aveQ=-16.55  loss=0.21
episode 3257: step=42  reward=-14.0 aveQ=-8.25   loss=0.21
episode 3258: step=55  reward=-18.0 aveQ=-11.27  loss=0.21
episode 3259: step=68  reward=-26.0 aveQ=-12.08  loss=0.22
episode 3260: step=72  reward=-26.0 aveQ=-12.65  loss=0.22
episode 3261: step=72  reward=-25.0 aveQ=-14.54  loss=0.20
episode 3262: step=110 reward=-38.0 aveQ=-19.22  loss=0.24
episode 3263: step=89  reward=-43.0 aveQ=-20.51  loss=0.20
episode 3264: step=55  reward=-28.0 aveQ=-11.50  loss=0.19
episode 3265: step=68  reward=-38.0 aveQ=-20.64  loss=0.24
episode 3266: step=68  reward=-26.0 aveQ=-14.81  loss=0.24
episode 3267: step=68  reward=-28.0 aveQ=-15.27  loss=0.26
episode 3268: step=89  reward=-29.0 aveQ=-15.54  loss=0.27
episode 3269: step=68  reward=-23.0 aveQ=-13.14  loss=0.25
episode 3270: step=110 reward=-37.0 aveQ=-23.59  loss=0.24
episode 3271: step=89  reward=-57.0 aveQ=-31.83  loss=0.21
episode 3272: step=68  reward=-76.0 aveQ=-25.93  loss=0.27
episode 3273: step=42  reward=-15.0 aveQ=-8.33   loss=0.24
episode 3274: step=55  reward=-19.0 aveQ=-11.21  loss=0.27
episode 3275: step=55  reward=-23.0 aveQ=-11.29  loss=0.24
episode 3276: step=89  reward=-26.0 aveQ=-14.55  loss=0.29
episode 3277: step=110 reward=-38.0 aveQ=-21.46  loss=0.24
episode 3278: step=68  reward=-21.0 aveQ=-14.80  loss=0.28
episode 3279: step=68  reward=-23.0 aveQ=-11.86  loss=0.26
episode 3280: step=55  reward=-26.0 aveQ=-17.24  loss=0.22
episode 3281: step=89  reward=-31.0 aveQ=-18.23  loss=0.25
episode 3282: step=72  reward=-21.0 aveQ=-12.95  loss=0.25
episode 3283: step=68  reward=-27.0 aveQ=-20.05  loss=0.32
episode 3284: step=42  reward=-14.0 aveQ=-9.30   loss=0.20
episode 3285: step=55  reward=-20.0 aveQ=-10.79  loss=0.28
episode 3286: step=55  reward=-17.0 aveQ=-10.78  loss=0.27
episode 3287: step=89  reward=-27.0 aveQ=-14.99  loss=0.33
episode 3288: step=42  reward=-14.0 aveQ=-8.54   loss=0.30
episode 3289: step=89  reward=-29.0 aveQ=-19.71  loss=0.29
episode 3290: step=72  reward=-25.0 aveQ=-12.99  loss=0.26
episode 3291: step=89  reward=-37.0 aveQ=-19.44  loss=0.25
episode 3292: step=89  reward=-33.0 aveQ=-18.85  loss=0.25
episode 3293: step=55  reward=-17.0 aveQ=-10.77  loss=0.21
episode 3294: step=42  reward=-14.0 aveQ=-8.42   loss=0.28
episode 3295: step=110 reward=-49.0 aveQ=-35.61  loss=0.22
episode 3296: step=55  reward=-18.0 aveQ=-10.46  loss=0.23
episode 3297: step=89  reward=-27.0 aveQ=-17.56  loss=0.24
episode 3298: step=72  reward=-31.0 aveQ=-14.77  loss=0.22
episode 3299: step=55  reward=-18.0 aveQ=-10.95  loss=0.24
episode 3300: step=89  reward=-47.0 aveQ=-29.62  loss=0.22
episode 3301: step=42  reward=-18.0 aveQ=-8.46   loss=0.24
episode 3302: step=110 reward=-48.0 aveQ=-26.83  loss=0.26
episode 3303: step=89  reward=-31.0 aveQ=-17.54  loss=0.26
episode 3304: step=42  reward=-14.0 aveQ=-8.57   loss=0.25
episode 3305: step=68  reward=-24.0 aveQ=-16.82  loss=0.37
episode 3306: step=72  reward=-23.0 aveQ=-12.57  loss=0.34
episode 3307: step=55  reward=-23.0 aveQ=-12.77  loss=0.30
episode 3308: step=68  reward=-77.0 aveQ=-26.67  loss=0.24
episode 3309: step=72  reward=-26.0 aveQ=-13.68  loss=0.30
episode 3310: step=55  reward=-22.0 aveQ=-11.18  loss=0.29
episode 3311: step=55  reward=-26.0 aveQ=-16.89  loss=0.27
episode 3312: step=68  reward=-21.0 aveQ=-12.19  loss=0.27
episode 3313: step=89  reward=-33.0 aveQ=-14.11  loss=0.30
episode 3314: step=110 reward=-32.0 aveQ=-20.02  loss=0.30
episode 3315: step=89  reward=-30.0 aveQ=-21.12  loss=0.30
episode 3316: step=55  reward=-20.0 aveQ=-9.29   loss=0.33
episode 3317: step=55  reward=-17.0 aveQ=-8.76   loss=0.28
episode 3318: step=89  reward=-28.0 aveQ=-14.40  loss=0.28
episode 3319: step=68  reward=-25.0 aveQ=-14.00  loss=0.26
episode 3320: step=42  reward=-17.0 aveQ=-14.75  loss=0.28
episode 3321: step=89  reward=-31.0 aveQ=-19.30  loss=0.30
episode 3322: step=110 reward=-55.0 aveQ=-35.95  loss=0.29
episode 3323: step=68  reward=-34.0 aveQ=-22.05  loss=0.26
episode 3324: step=89  reward=-40.0 aveQ=-30.76  loss=0.31
episode 3325: step=55  reward=-17.0 aveQ=-9.84   loss=0.30
episode 3326: step=55  reward=-19.0 aveQ=-9.90   loss=0.29
episode 3327: step=89  reward=-27.0 aveQ=-15.49  loss=0.29
episode 3328: step=55  reward=-18.0 aveQ=-11.66  loss=0.32
episode 3329: step=68  reward=-21.0 aveQ=-12.42  loss=0.28
episode 3330: step=68  reward=-23.0 aveQ=-12.51  loss=0.27
episode 3331: step=68  reward=-24.0 aveQ=-12.29  loss=0.26
episode 3332: step=68  reward=-32.0 aveQ=-14.24  loss=0.29
episode 3333: step=55  reward=-16.0 aveQ=-9.36   loss=0.32
episode 3334: step=42  reward=-17.0 aveQ=-8.39   loss=0.31
episode 3335: step=68  reward=-23.0 aveQ=-12.52  loss=0.29
episode 3336: step=42  reward=-18.0 aveQ=-8.91   loss=0.28
episode 3337: step=89  reward=-27.0 aveQ=-18.83  loss=0.25
episode 3338: step=42  reward=-13.0 aveQ=-7.94   loss=0.30
episode 3339: step=89  reward=-30.0 aveQ=-15.17  loss=0.26
episode 3340: step=55  reward=-20.0 aveQ=-11.52  loss=0.29
episode 3341: step=110 reward=-32.0 aveQ=-17.58  loss=0.26
episode 3342: step=89  reward=-26.0 aveQ=-11.99  loss=0.32
episode 3343: step=89  reward=-29.0 aveQ=-18.15  loss=0.24
episode 3344: step=72  reward=-23.0 aveQ=-13.06  loss=0.29
episode 3345: step=89  reward=-26.0 aveQ=-14.61  loss=0.24
episode 3346: step=42  reward=-21.0 aveQ=-8.69   loss=0.28
episode 3347: step=72  reward=-24.0 aveQ=-13.70  loss=0.29
episode 3348: step=89  reward=-29.0 aveQ=-12.87  loss=0.26
episode 3349: step=42  reward=-13.0 aveQ=-7.36   loss=0.24
episode 3350: step=68  reward=-21.0 aveQ=-10.83  loss=0.28
episode 3351: step=42  reward=-15.0 aveQ=-7.84   loss=0.26
episode 3352: step=42  reward=-14.0 aveQ=-7.45   loss=0.30
episode 3353: step=110 reward=-43.0 aveQ=-32.27  loss=0.31
episode 3354: step=89  reward=-28.0 aveQ=-13.56  loss=0.26
episode 3355: step=72  reward=-24.0 aveQ=-11.41  loss=0.28
episode 3356: step=68  reward=-22.0 aveQ=-11.87  loss=0.28
episode 3357: step=68  reward=-23.0 aveQ=-13.19  loss=0.27
episode 3358: step=110 reward=-64.0 aveQ=-34.13  loss=0.26
episode 3359: step=55  reward=-18.0 aveQ=-9.02   loss=0.27
episode 3360: step=72  reward=-25.0 aveQ=-12.59  loss=0.27
episode 3361: step=89  reward=-27.0 aveQ=-12.19  loss=0.25
episode 3362: step=68  reward=-26.0 aveQ=-14.89  loss=0.31
episode 3363: step=55  reward=-24.0 aveQ=-14.60  loss=0.28
episode 3364: step=72  reward=-26.0 aveQ=-13.02  loss=0.29
episode 3365: step=68  reward=-23.0 aveQ=-13.62  loss=0.28
episode 3366: step=55  reward=-18.0 aveQ=-10.41  loss=0.28
episode 3367: step=68  reward=-24.0 aveQ=-17.50  loss=0.32
episode 3368: step=68  reward=-19.0 aveQ=-10.79  loss=0.40
episode 3369: step=42  reward=-14.0 aveQ=-8.57   loss=0.32
episode 3370: step=68  reward=-32.0 aveQ=-11.61  loss=0.27
episode 3371: step=72  reward=-21.0 aveQ=-10.72  loss=0.26
episode 3372: step=68  reward=-29.0 aveQ=-13.71  loss=0.29
episode 3373: step=68  reward=-23.0 aveQ=-12.71  loss=0.33
episode 3374: step=68  reward=-23.0 aveQ=-11.89  loss=0.26
episode 3375: step=110 reward=-35.0 aveQ=-15.18  loss=0.26
episode 3376: step=68  reward=-28.0 aveQ=-13.64  loss=0.29
episode 3377: step=89  reward=-26.0 aveQ=-12.65  loss=0.28
episode 3378: step=110 reward=-34.0 aveQ=-16.86  loss=0.29
episode 3379: step=110 reward=-33.0 aveQ=-16.10  loss=0.28
episode 3380: step=55  reward=-17.0 aveQ=-10.50  loss=0.27
episode 3381: step=72  reward=-28.0 aveQ=-13.60  loss=0.29
episode 3382: step=68  reward=-23.0 aveQ=-13.17  loss=0.30
episode 3383: step=68  reward=-21.0 aveQ=-12.19  loss=0.24
episode 3384: step=68  reward=-22.0 aveQ=-12.70  loss=0.24
episode 3385: step=55  reward=-18.0 aveQ=-10.80  loss=0.21
episode 3386: step=89  reward=-31.0 aveQ=-21.21  loss=0.23
episode 3387: step=89  reward=-32.0 aveQ=-14.50  loss=0.29
episode 3388: step=42  reward=-13.0 aveQ=-7.73   loss=0.28
episode 3389: step=55  reward=-19.0 aveQ=-9.84   loss=0.32
episode 3390: step=68  reward=-24.0 aveQ=-11.57  loss=0.24
episode 3391: step=89  reward=-29.0 aveQ=-16.01  loss=0.26
episode 3392: step=89  reward=-26.0 aveQ=-13.71  loss=0.26
episode 3393: step=42  reward=-15.0 aveQ=-8.46   loss=0.25
episode 3394: step=89  reward=-26.0 aveQ=-13.90  loss=0.27
episode 3395: step=68  reward=-23.0 aveQ=-13.41  loss=0.25
episode 3396: step=89  reward=-32.0 aveQ=-17.77  loss=0.28
episode 3397: step=55  reward=-17.0 aveQ=-9.99   loss=0.28
episode 3398: step=42  reward=-15.0 aveQ=-9.83   loss=0.25
episode 3399: step=68  reward=-27.0 aveQ=-13.20  loss=0.27
episode 3400: step=55  reward=-18.0 aveQ=-10.10  loss=0.27
episode 3401: step=68  reward=-26.0 aveQ=-14.75  loss=0.26
episode 3402: step=68  reward=-23.0 aveQ=-14.31  loss=0.28
episode 3403: step=55  reward=-23.0 aveQ=-11.25  loss=0.25
episode 3404: step=68  reward=-35.0 aveQ=-14.18  loss=0.27
episode 3405: step=55  reward=-19.0 aveQ=-9.25   loss=0.30
episode 3406: step=55  reward=-26.0 aveQ=-18.90  loss=0.25
episode 3407: step=55  reward=-21.0 aveQ=-16.79  loss=0.26
episode 3408: step=72  reward=-22.0 aveQ=-11.19  loss=0.24
episode 3409: step=89  reward=-29.0 aveQ=-13.98  loss=0.25
episode 3410: step=55  reward=-17.0 aveQ=-9.95   loss=0.22
episode 3411: step=72  reward=-25.0 aveQ=-14.25  loss=0.23
episode 3412: step=55  reward=-22.0 aveQ=-10.43  loss=0.27
episode 3413: step=89  reward=-28.0 aveQ=-14.69  loss=0.32
episode 3414: step=68  reward=-24.0 aveQ=-13.97  loss=0.26
episode 3415: step=89  reward=-27.0 aveQ=-14.74  loss=0.21
episode 3416: step=55  reward=-19.0 aveQ=-11.67  loss=0.23
episode 3417: step=72  reward=-25.0 aveQ=-12.19  loss=0.20
episode 3418: step=110 reward=-35.0 aveQ=-18.12  loss=0.19
episode 3419: step=68  reward=-22.0 aveQ=-14.21  loss=0.19
episode 3420: step=72  reward=-23.0 aveQ=-15.03  loss=0.20
episode 3421: step=42  reward=-16.0 aveQ=-10.05  loss=0.19
episode 3422: step=89  reward=-25.0 aveQ=-14.72  loss=0.21
episode 3423: step=68  reward=-36.0 aveQ=-17.17  loss=0.22
episode 3424: step=55  reward=-20.0 aveQ=-10.71  loss=0.20
episode 3425: step=89  reward=-31.0 aveQ=-22.99  loss=0.20
episode 3426: step=110 reward=-38.0 aveQ=-19.84  loss=0.24
episode 3427: step=68  reward=-24.0 aveQ=-16.41  loss=0.24
episode 3428: step=72  reward=-23.0 aveQ=-15.88  loss=0.22
episode 3429: step=89  reward=-27.0 aveQ=-17.49  loss=0.24
episode 3430: step=89  reward=-29.0 aveQ=-16.51  loss=0.20
episode 3431: step=42  reward=-17.0 aveQ=-9.19   loss=0.19
episode 3432: step=68  reward=-25.0 aveQ=-17.58  loss=0.18
episode 3433: step=55  reward=-20.0 aveQ=-10.51  loss=0.22
episode 3434: step=68  reward=-23.0 aveQ=-13.75  loss=0.18
episode 3435: step=89  reward=-38.0 aveQ=-19.67  loss=0.19
episode 3436: step=68  reward=-41.0 aveQ=-18.93  loss=0.19
episode 3437: step=55  reward=-18.0 aveQ=-10.08  loss=0.19
episode 3438: step=42  reward=-14.0 aveQ=-8.26   loss=0.20
episode 3439: step=89  reward=-43.0 aveQ=-16.62  loss=0.21
episode 3440: step=68  reward=-29.0 aveQ=-18.98  loss=0.20
episode 3441: step=68  reward=-23.0 aveQ=-13.93  loss=0.24
episode 3442: step=89  reward=-28.0 aveQ=-14.02  loss=0.22
episode 3443: step=89  reward=-31.0 aveQ=-21.90  loss=0.22
episode 3444: step=55  reward=-17.0 aveQ=-9.64   loss=0.23
episode 3445: step=110 reward=-44.0 aveQ=-22.37  loss=0.23
episode 3446: step=68  reward=-25.0 aveQ=-11.53  loss=0.27
episode 3447: step=110 reward=-39.0 aveQ=-18.33  loss=0.22
episode 3448: step=110 reward=-38.0 aveQ=-16.86  loss=0.20
episode 3449: step=110 reward=-49.0 aveQ=-21.80  loss=0.24
episode 3450: step=89  reward=-28.0 aveQ=-18.08  loss=0.20
episode 3451: step=89  reward=-28.0 aveQ=-17.76  loss=0.20
episode 3452: step=89  reward=-30.0 aveQ=-18.63  loss=0.20
episode 3453: step=72  reward=-24.0 aveQ=-15.45  loss=0.19
episode 3454: step=110 reward=-35.0 aveQ=-19.01  loss=0.17
episode 3455: step=72  reward=-26.0 aveQ=-14.04  loss=0.16
episode 3456: step=55  reward=-17.0 aveQ=-10.45  loss=0.17
episode 3457: step=42  reward=-13.0 aveQ=-8.11   loss=0.19
episode 3458: step=55  reward=-19.0 aveQ=-11.60  loss=0.20
episode 3459: step=55  reward=-17.0 aveQ=-9.76   loss=0.21
episode 3460: step=72  reward=-32.0 aveQ=-14.65  loss=0.18
episode 3461: step=55  reward=-16.0 aveQ=-9.59   loss=0.16
episode 3462: step=89  reward=-28.0 aveQ=-19.01  loss=0.16
episode 3463: step=42  reward=-21.0 aveQ=-12.33  loss=0.19
episode 3464: step=55  reward=-17.0 aveQ=-10.85  loss=0.20
episode 3465: step=42  reward=-14.0 aveQ=-7.28   loss=0.17
episode 3466: step=72  reward=-22.0 aveQ=-12.45  loss=0.16
episode 3467: step=110 reward=-47.0 aveQ=-21.74  loss=0.18
episode 3468: step=72  reward=-22.0 aveQ=-12.20  loss=0.16
episode 3469: step=110 reward=-35.0 aveQ=-22.94  loss=0.14
episode 3470: step=89  reward=-31.0 aveQ=-18.21  loss=0.15
episode 3471: step=55  reward=-19.0 aveQ=-9.63   loss=0.17
