total number of analysis:290344 
total number of analysis until best:201332 
top-scored iteration: 3470 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 4127: step=70  reward=-99.0 aveQ=-51.37  loss=1.73
episode 4128: step=28  reward=-22.0 aveQ=-15.68  loss=1.58
episode 4129: step=48  reward=-29.0 aveQ=-12.03  loss=1.71
episode 4130: step=32  reward=-20.0 aveQ=-5.89   loss=1.70
episode 4131: step=28  reward=-26.0 aveQ=-15.76  loss=1.56
episode 4132: step=20  reward=-23.0 aveQ=-13.05  loss=1.45
episode 4133: step=64  reward=-58.0 aveQ=-21.27  loss=1.53
episode 4134: step=24  reward=-29.0 aveQ=-14.71  loss=1.57
episode 4135: step=28  reward=-22.0 aveQ=-15.95  loss=1.83
episode 4136: step=64  reward=-38.0 aveQ=-16.45  loss=1.64
episode 4137: step=70  reward=-128.0 aveQ=-53.41  loss=1.58
episode 4138: step=60  reward=-82.0 aveQ=-42.51  loss=1.86
episode 4139: step=42  reward=-54.0 aveQ=-29.10  loss=1.43
episode 4140: step=64  reward=-38.0 aveQ=-16.74  loss=1.43
episode 4141: step=42  reward=-66.0 aveQ=-33.48  loss=1.52
episode 4142: step=70  reward=-106.0 aveQ=-56.26  loss=1.55
episode 4143: step=49  reward=-56.0 aveQ=-35.24  loss=1.51
episode 4144: step=64  reward=-56.0 aveQ=-30.69  loss=1.45
episode 4145: step=48  reward=-31.0 aveQ=-11.90  loss=1.58
episode 4146: step=42  reward=-66.0 aveQ=-30.54  loss=1.73
episode 4147: step=49  reward=-63.0 aveQ=-36.12  loss=2.37
episode 4148: step=60  reward=-89.0 aveQ=-46.93  loss=1.68
episode 4149: step=48  reward=-50.0 aveQ=-22.10  loss=1.50
episode 4150: step=42  reward=-48.0 aveQ=-30.62  loss=1.44
episode 4151: step=48  reward=-29.0 aveQ=-12.72  loss=1.35
episode 4152: step=60  reward=-79.0 aveQ=-44.91  loss=1.10
episode 4153: step=60  reward=-84.0 aveQ=-45.70  loss=1.40
episode 4154: step=64  reward=-45.0 aveQ=-20.43  loss=1.43
episode 4155: step=28  reward=-22.0 aveQ=-16.72  loss=1.52
episode 4156: step=64  reward=-43.0 aveQ=-23.35  loss=1.40
episode 4157: step=48  reward=-45.0 aveQ=-21.24  loss=1.15
episode 4158: step=49  reward=-65.0 aveQ=-36.20  loss=1.30
episode 4159: step=42  reward=-53.0 aveQ=-30.96  loss=1.32
episode 4160: step=49  reward=-60.0 aveQ=-36.41  loss=1.07
episode 4161: step=64  reward=-57.0 aveQ=-27.44  loss=1.54
episode 4162: step=48  reward=-31.0 aveQ=-12.36  loss=1.26
episode 4163: step=32  reward=-18.0 aveQ=-6.70   loss=1.37
episode 4164: step=32  reward=-18.0 aveQ=-6.65   loss=1.12
episode 4165: step=24  reward=-24.0 aveQ=-14.50  loss=1.46
episode 4166: step=96  reward=-67.0 aveQ=-29.97  loss=1.15
episode 4167: step=96  reward=-161.0 aveQ=-74.91  loss=1.45
episode 4168: step=35  reward=-56.0 aveQ=-25.86  loss=1.51
episode 4169: step=72  reward=-42.0 aveQ=-20.50  loss=1.44
episode 4170: step=32  reward=-21.0 aveQ=-7.37   loss=1.49
episode 4171: step=35  reward=-44.0 aveQ=-25.17  loss=1.31
episode 4172: step=42  reward=-61.0 aveQ=-31.77  loss=1.62
episode 4173: step=50  reward=-72.0 aveQ=-37.15  loss=1.43
episode 4174: step=48  reward=-34.0 aveQ=-13.52  loss=1.24
episode 4175: step=72  reward=-53.0 aveQ=-23.03  loss=1.43
episode 4176: step=64  reward=-46.0 aveQ=-24.12  loss=1.39
episode 4177: step=96  reward=-80.0 aveQ=-38.71  loss=1.38
episode 4178: step=49  reward=-76.0 aveQ=-35.05  loss=1.52
episode 4179: step=70  reward=-98.0 aveQ=-56.59  loss=1.39
episode 4180: step=64  reward=-93.0 aveQ=-51.35  loss=1.32
episode 4181: step=20  reward=-18.0 aveQ=-11.81  loss=1.26
episode 4182: step=32  reward=-18.0 aveQ=-6.33   loss=1.60
episode 4183: step=28  reward=-29.0 aveQ=-16.62  loss=1.78
episode 4184: step=64  reward=-56.0 aveQ=-26.52  loss=1.55
episode 4185: step=96  reward=-66.0 aveQ=-32.10  loss=1.41
episode 4186: step=64  reward=-70.0 aveQ=-50.48  loss=1.51
episode 4187: step=48  reward=-28.0 aveQ=-13.92  loss=1.39
episode 4188: step=42  reward=-52.0 aveQ=-30.18  loss=1.37
episode 4189: step=28  reward=-20.0 aveQ=-16.89  loss=1.30
episode 4190: step=24  reward=-20.0 aveQ=-14.82  loss=1.52
episode 4191: step=20  reward=-20.0 aveQ=-12.64  loss=1.32
episode 4192: step=96  reward=-56.0 aveQ=-30.35  loss=1.80
episode 4193: step=42  reward=-66.0 aveQ=-32.64  loss=1.15
episode 4194: step=32  reward=-18.0 aveQ=-8.03   loss=1.38
episode 4195: step=70  reward=-91.0 aveQ=-51.95  loss=1.16
episode 4196: step=20  reward=-22.0 aveQ=-12.25  loss=1.14
episode 4197: step=64  reward=-55.0 aveQ=-26.44  loss=1.14
episode 4198: step=32  reward=-18.0 aveQ=-7.32   loss=1.29
episode 4199: step=96  reward=-112.0 aveQ=-64.43  loss=1.39
episode 4200: step=42  reward=-59.0 aveQ=-31.00  loss=1.28
episode 4201: step=48  reward=-38.0 aveQ=-21.82  loss=1.29
episode 4202: step=28  reward=-21.0 aveQ=-16.17  loss=1.31
episode 4203: step=64  reward=-38.0 aveQ=-24.18  loss=1.32
episode 4204: step=28  reward=-23.0 aveQ=-16.17  loss=1.55
episode 4205: step=20  reward=-23.0 aveQ=-11.68  loss=1.32
episode 4206: step=49  reward=-61.0 aveQ=-32.96  loss=1.43
episode 4207: step=24  reward=-21.0 aveQ=-14.70  loss=1.15
episode 4208: step=48  reward=-29.0 aveQ=-13.54  loss=1.25
episode 4209: step=35  reward=-45.0 aveQ=-23.23  loss=1.10
episode 4210: step=35  reward=-45.0 aveQ=-23.39  loss=1.25
episode 4211: step=48  reward=-32.0 aveQ=-12.36  loss=1.65
episode 4212: step=42  reward=-69.0 aveQ=-28.81  loss=1.37
episode 4213: step=49  reward=-56.0 aveQ=-32.91  loss=1.16
episode 4214: step=24  reward=-28.0 aveQ=-14.74  loss=1.42
episode 4215: step=60  reward=-81.0 aveQ=-42.96  loss=1.25
episode 4216: step=96  reward=-79.0 aveQ=-38.37  loss=1.20
episode 4217: step=64  reward=-41.0 aveQ=-18.87  loss=1.51
episode 4218: step=70  reward=-103.0 aveQ=-54.39  loss=1.49
episode 4219: step=32  reward=-18.0 aveQ=-7.56   loss=1.12
episode 4220: step=35  reward=-47.0 aveQ=-23.90  loss=0.81
episode 4221: step=64  reward=-67.0 aveQ=-50.25  loss=0.90
episode 4222: step=50  reward=-70.0 aveQ=-36.57  loss=1.24
episode 4223: step=24  reward=-24.0 aveQ=-13.81  loss=0.91
episode 4224: step=49  reward=-95.0 aveQ=-36.05  loss=1.25
episode 4225: step=64  reward=-38.0 aveQ=-17.58  loss=1.26
episode 4226: step=49  reward=-59.0 aveQ=-31.77  loss=0.90
episode 4227: step=24  reward=-30.0 aveQ=-14.98  loss=0.87
episode 4228: step=20  reward=-23.0 aveQ=-12.25  loss=1.18
episode 4229: step=48  reward=-53.0 aveQ=-19.28  loss=1.18
episode 4230: step=128 reward=-74.0 aveQ=-38.79  loss=0.99
episode 4231: step=64  reward=-43.0 aveQ=-26.64  loss=1.21
episode 4232: step=96  reward=-88.0 aveQ=-43.66  loss=1.01
episode 4233: step=24  reward=-24.0 aveQ=-14.54  loss=1.06
episode 4234: step=70  reward=-93.0 aveQ=-51.47  loss=1.37
episode 4235: step=42  reward=-52.0 aveQ=-29.50  loss=1.19
episode 4236: step=48  reward=-32.0 aveQ=-13.64  loss=0.98
episode 4237: step=72  reward=-46.0 aveQ=-21.40  loss=1.09
episode 4238: step=48  reward=-33.0 aveQ=-21.12  loss=0.92
episode 4239: step=72  reward=-48.0 aveQ=-32.94  loss=1.14
episode 4240: step=70  reward=-123.0 aveQ=-57.03  loss=1.07
episode 4241: step=20  reward=-24.0 aveQ=-12.62  loss=1.42
episode 4242: step=64  reward=-55.0 aveQ=-28.91  loss=1.10
episode 4243: step=48  reward=-45.0 aveQ=-21.30  loss=1.55
episode 4244: step=48  reward=-32.0 aveQ=-13.33  loss=1.08
episode 4245: step=50  reward=-72.0 aveQ=-39.57  loss=1.01
episode 4246: step=48  reward=-28.0 aveQ=-12.74  loss=1.09
episode 4247: step=64  reward=-43.0 aveQ=-20.70  loss=1.11
episode 4248: step=64  reward=-41.0 aveQ=-19.53  loss=1.11
episode 4249: step=96  reward=-74.0 aveQ=-42.89  loss=0.94
episode 4250: step=35  reward=-51.0 aveQ=-25.19  loss=0.77
episode 4251: step=64  reward=-92.0 aveQ=-51.52  loss=0.98
episode 4252: step=24  reward=-25.0 aveQ=-16.08  loss=0.75
episode 4253: step=72  reward=-42.0 aveQ=-21.61  loss=0.96
episode 4254: step=60  reward=-83.0 aveQ=-44.93  loss=1.01
episode 4255: step=72  reward=-95.0 aveQ=-50.21  loss=1.00
episode 4256: step=60  reward=-81.0 aveQ=-44.34  loss=1.02
episode 4257: step=20  reward=-23.0 aveQ=-12.97  loss=1.31
episode 4258: step=60  reward=-79.0 aveQ=-44.31  loss=1.11
episode 4259: step=20  reward=-33.0 aveQ=-13.75  loss=0.90
episode 4260: step=70  reward=-94.0 aveQ=-52.52  loss=0.91
episode 4261: step=64  reward=-91.0 aveQ=-50.14  loss=0.98
episode 4262: step=72  reward=-75.0 aveQ=-22.84  loss=0.98
episode 4263: step=64  reward=-51.0 aveQ=-21.88  loss=0.87
episode 4264: step=20  reward=-28.0 aveQ=-12.59  loss=0.85
episode 4265: step=64  reward=-38.0 aveQ=-19.04  loss=0.90
episode 4266: step=48  reward=-34.0 aveQ=-20.43  loss=1.01
episode 4267: step=35  reward=-48.0 aveQ=-24.49  loss=0.82
episode 4268: step=24  reward=-30.0 aveQ=-15.31  loss=0.98
episode 4269: step=48  reward=-41.0 aveQ=-27.41  loss=1.05
episode 4270: step=28  reward=-20.0 aveQ=-16.80  loss=1.03
episode 4271: step=64  reward=-67.0 aveQ=-33.65  loss=1.00
episode 4272: step=64  reward=-55.0 aveQ=-27.53  loss=0.98
episode 4273: step=50  reward=-67.0 aveQ=-37.07  loss=0.79
episode 4274: step=48  reward=-30.0 aveQ=-20.77  loss=0.99
episode 4275: step=48  reward=-31.0 aveQ=-16.35  loss=1.07
episode 4276: step=96  reward=-84.0 aveQ=-41.96  loss=0.92
episode 4277: step=42  reward=-54.0 aveQ=-30.52  loss=0.97
episode 4278: step=28  reward=-24.0 aveQ=-16.89  loss=0.94
episode 4279: step=24  reward=-24.0 aveQ=-14.85  loss=1.01
episode 4280: step=128 reward=-211.0 aveQ=-94.71  loss=1.02
episode 4281: step=32  reward=-31.0 aveQ=-8.75   loss=0.99
episode 4282: step=50  reward=-77.0 aveQ=-39.31  loss=1.03
episode 4283: step=128 reward=-106.0 aveQ=-55.65  loss=1.06
episode 4284: step=28  reward=-20.0 aveQ=-16.65  loss=1.12
episode 4285: step=35  reward=-44.0 aveQ=-25.02  loss=1.33
episode 4286: step=24  reward=-24.0 aveQ=-15.10  loss=1.11
episode 4287: step=32  reward=-21.0 aveQ=-8.29   loss=1.22
episode 4288: step=49  reward=-59.0 aveQ=-35.61  loss=1.13
episode 4289: step=50  reward=-65.0 aveQ=-39.44  loss=0.95
episode 4290: step=64  reward=-55.0 aveQ=-33.65  loss=0.96
episode 4291: step=48  reward=-28.0 aveQ=-17.20  loss=1.07
episode 4292: step=50  reward=-66.0 aveQ=-42.59  loss=1.07
episode 4293: step=28  reward=-20.0 aveQ=-16.84  loss=1.22
episode 4294: step=70  reward=-86.0 aveQ=-54.27  loss=1.24
episode 4295: step=42  reward=-49.0 aveQ=-30.54  loss=1.22
episode 4296: step=72  reward=-107.0 aveQ=-29.42  loss=1.50
episode 4297: step=20  reward=-20.0 aveQ=-12.59  loss=1.46
episode 4298: step=20  reward=-22.0 aveQ=-12.83  loss=1.41
episode 4299: step=64  reward=-70.0 aveQ=-52.47  loss=1.19
episode 4300: step=42  reward=-51.0 aveQ=-30.30  loss=1.68
episode 4301: step=60  reward=-98.0 aveQ=-47.82  loss=1.26
episode 4302: step=49  reward=-54.0 aveQ=-34.21  loss=1.15
episode 4303: step=35  reward=-42.0 aveQ=-26.57  loss=1.11
episode 4304: step=64  reward=-41.0 aveQ=-18.07  loss=1.53
episode 4305: step=32  reward=-28.0 aveQ=-9.05   loss=1.20
episode 4306: step=64  reward=-53.0 aveQ=-25.65  loss=1.35
episode 4307: step=64  reward=-38.0 aveQ=-22.24  loss=1.20
episode 4308: step=50  reward=-68.0 aveQ=-37.75  loss=1.45
episode 4309: step=96  reward=-62.0 aveQ=-40.45  loss=1.19
episode 4310: step=72  reward=-53.0 aveQ=-21.01  loss=1.43
episode 4311: step=128 reward=-132.0 aveQ=-100.04 loss=1.25
episode 4312: step=128 reward=-87.0 aveQ=-62.13  loss=1.28
episode 4313: step=49  reward=-57.0 aveQ=-34.06  loss=1.32
episode 4314: step=42  reward=-52.0 aveQ=-29.59  loss=1.64
episode 4315: step=64  reward=-95.0 aveQ=-53.23  loss=1.45
episode 4316: step=49  reward=-60.0 aveQ=-35.03  loss=1.06
episode 4317: step=50  reward=-68.0 aveQ=-39.68  loss=1.38
episode 4318: step=20  reward=-18.0 aveQ=-12.37  loss=1.56
episode 4319: step=28  reward=-22.0 aveQ=-16.65  loss=1.36
episode 4320: step=24  reward=-28.0 aveQ=-14.84  loss=1.40
episode 4321: step=64  reward=-55.0 aveQ=-25.35  loss=1.09
episode 4322: step=48  reward=-41.0 aveQ=-21.12  loss=1.24
episode 4323: step=96  reward=-57.0 aveQ=-26.77  loss=1.45
episode 4324: step=35  reward=-53.0 aveQ=-23.52  loss=1.66
episode 4325: step=35  reward=-44.0 aveQ=-23.30  loss=1.00
episode 4326: step=72  reward=-66.0 aveQ=-23.39  loss=1.15
episode 4327: step=24  reward=-29.0 aveQ=-14.83  loss=1.17
episode 4328: step=32  reward=-18.0 aveQ=-6.24   loss=1.08
episode 4329: step=32  reward=-18.0 aveQ=-5.81   loss=1.38
episode 4330: step=60  reward=-82.0 aveQ=-45.57  loss=1.17
episode 4331: step=64  reward=-39.0 aveQ=-18.52  loss=1.24
episode 4332: step=48  reward=-29.0 aveQ=-12.18  loss=1.21
episode 4333: step=128 reward=-102.0 aveQ=-73.62  loss=1.07
episode 4334: step=50  reward=-66.0 aveQ=-36.15  loss=1.29
episode 4335: step=24  reward=-28.0 aveQ=-15.53  loss=1.75
episode 4336: step=35  reward=-44.0 aveQ=-24.39  loss=1.35
episode 4337: step=49  reward=-61.0 aveQ=-36.04  loss=2.28
episode 4338: step=35  reward=-45.0 aveQ=-25.06  loss=1.52
episode 4339: step=35  reward=-42.0 aveQ=-25.07  loss=1.06
episode 4340: step=96  reward=-56.0 aveQ=-27.33  loss=1.19
episode 4341: step=64  reward=-41.0 aveQ=-20.42  loss=1.48
episode 4342: step=72  reward=-87.0 aveQ=-53.83  loss=1.26
episode 4343: step=96  reward=-73.0 aveQ=-36.05  loss=1.36
episode 4344: step=42  reward=-48.0 aveQ=-30.25  loss=2.05
episode 4345: step=48  reward=-45.0 aveQ=-18.04  loss=1.28
episode 4346: step=64  reward=-44.0 aveQ=-28.85  loss=1.14
episode 4347: step=35  reward=-46.0 aveQ=-25.48  loss=1.32
episode 4348: step=49  reward=-54.0 aveQ=-35.19  loss=1.14
episode 4349: step=96  reward=-67.0 aveQ=-36.85  loss=1.27
episode 4350: step=128 reward=-142.0 aveQ=-58.25  loss=1.21
episode 4351: step=96  reward=-73.0 aveQ=-40.89  loss=1.27
episode 4352: step=42  reward=-43.0 aveQ=-29.95  loss=1.09
episode 4353: step=96  reward=-74.0 aveQ=-45.59  loss=1.15
episode 4354: step=64  reward=-67.0 aveQ=-32.00  loss=1.28
episode 4355: step=32  reward=-18.0 aveQ=-8.13   loss=0.95
episode 4356: step=64  reward=-39.0 aveQ=-25.81  loss=1.16
episode 4357: step=96  reward=-71.0 aveQ=-40.72  loss=1.28
episode 4358: step=50  reward=-70.0 aveQ=-37.39  loss=1.48
episode 4359: step=64  reward=-38.0 aveQ=-22.60  loss=1.21
episode 4360: step=48  reward=-38.0 aveQ=-17.28  loss=0.89
episode 4361: step=64  reward=-55.0 aveQ=-29.87  loss=1.03
episode 4362: step=64  reward=-47.0 aveQ=-23.40  loss=1.23
episode 4363: step=42  reward=-48.0 aveQ=-29.97  loss=0.98
episode 4364: step=70  reward=-91.0 aveQ=-51.81  loss=1.12
episode 4365: step=35  reward=-42.0 aveQ=-26.54  loss=1.08
episode 4366: step=20  reward=-22.0 aveQ=-12.60  loss=1.04
episode 4367: step=24  reward=-24.0 aveQ=-15.19  loss=0.99
episode 4368: step=48  reward=-38.0 aveQ=-14.04  loss=1.09
episode 4369: step=50  reward=-67.0 aveQ=-36.09  loss=0.92
episode 4370: step=70  reward=-98.0 aveQ=-51.01  loss=0.95
episode 4371: step=64  reward=-39.0 aveQ=-20.28  loss=1.08
episode 4372: step=64  reward=-57.0 aveQ=-29.34  loss=1.26
episode 4373: step=28  reward=-26.0 aveQ=-15.71  loss=1.28
episode 4374: step=20  reward=-22.0 aveQ=-12.44  loss=0.95
episode 4375: step=28  reward=-20.0 aveQ=-15.90  loss=1.24
episode 4376: step=64  reward=-64.0 aveQ=-23.78  loss=1.21
episode 4377: step=96  reward=-60.0 aveQ=-37.17  loss=1.30
episode 4378: step=20  reward=-23.0 aveQ=-13.26  loss=0.97
episode 4379: step=96  reward=-73.0 aveQ=-45.45  loss=0.99
episode 4380: step=42  reward=-46.0 aveQ=-29.63  loss=1.00
episode 4381: step=60  reward=-91.0 aveQ=-45.04  loss=1.19
episode 4382: step=28  reward=-27.0 aveQ=-16.97  loss=1.43
episode 4383: step=48  reward=-31.0 aveQ=-17.92  loss=1.01
episode 4384: step=20  reward=-22.0 aveQ=-12.49  loss=0.91
episode 4385: step=42  reward=-71.0 aveQ=-31.56  loss=1.11
episode 4386: step=32  reward=-19.0 aveQ=-8.69   loss=1.15
episode 4387: step=96  reward=-104.0 aveQ=-66.22  loss=1.07
episode 4388: step=128 reward=-137.0 aveQ=-82.21  loss=1.27
episode 4389: step=35  reward=-48.0 aveQ=-24.04  loss=1.20
episode 4390: step=35  reward=-50.0 aveQ=-24.15  loss=1.43
episode 4391: step=128 reward=-103.0 aveQ=-59.72  loss=1.32
episode 4392: step=35  reward=-45.0 aveQ=-24.34  loss=1.26
episode 4393: step=48  reward=-50.0 aveQ=-21.38  loss=1.31
episode 4394: step=72  reward=-49.0 aveQ=-22.02  loss=1.29
episode 4395: step=64  reward=-61.0 aveQ=-30.11  loss=1.40
episode 4396: step=60  reward=-84.0 aveQ=-44.73  loss=1.08
episode 4397: step=32  reward=-18.0 aveQ=-8.26   loss=1.26
episode 4398: step=42  reward=-55.0 aveQ=-31.03  loss=1.10
episode 4399: step=48  reward=-45.0 aveQ=-22.07  loss=0.99
episode 4400: step=50  reward=-67.0 aveQ=-37.09  loss=1.01
episode 4401: step=60  reward=-85.0 aveQ=-44.65  loss=1.28
episode 4402: step=20  reward=-20.0 aveQ=-12.53  loss=1.21
episode 4403: step=28  reward=-26.0 aveQ=-18.09  loss=1.46
episode 4404: step=50  reward=-70.0 aveQ=-37.19  loss=1.03
episode 4405: step=96  reward=-60.0 aveQ=-31.51  loss=1.23
episode 4406: step=28  reward=-27.0 aveQ=-17.38  loss=1.38
episode 4407: step=35  reward=-53.0 aveQ=-25.19  loss=1.63
episode 4408: step=35  reward=-44.0 aveQ=-23.82  loss=1.46
episode 4409: step=70  reward=-90.0 aveQ=-51.00  loss=1.37
episode 4410: step=32  reward=-18.0 aveQ=-5.81   loss=1.10
episode 4411: step=64  reward=-51.0 aveQ=-17.22  loss=1.21
episode 4412: step=24  reward=-22.0 aveQ=-14.11  loss=1.20
episode 4413: step=35  reward=-47.0 aveQ=-22.99  loss=1.01
episode 4414: step=50  reward=-71.0 aveQ=-35.43  loss=1.05
episode 4415: step=20  reward=-22.0 aveQ=-11.90  loss=1.04
episode 4416: step=64  reward=-69.0 aveQ=-49.51  loss=1.05
episode 4417: step=128 reward=-134.0 aveQ=-77.13  loss=1.07
episode 4418: step=96  reward=-63.0 aveQ=-41.07  loss=1.46
episode 4419: step=48  reward=-28.0 aveQ=-12.44  loss=0.90
episode 4420: step=48  reward=-28.0 aveQ=-12.43  loss=1.03
episode 4421: step=42  reward=-46.0 aveQ=-28.17  loss=1.54
episode 4422: step=32  reward=-18.0 aveQ=-6.92   loss=1.01
episode 4423: step=28  reward=-23.0 aveQ=-16.32  loss=0.90
episode 4424: step=64  reward=-39.0 aveQ=-19.14  loss=0.95
episode 4425: step=72  reward=-60.0 aveQ=-30.21  loss=1.19
episode 4426: step=96  reward=-59.0 aveQ=-38.37  loss=1.04
episode 4427: step=42  reward=-50.0 aveQ=-29.18  loss=0.90
episode 4428: step=32  reward=-18.0 aveQ=-8.12   loss=0.82
episode 4429: step=48  reward=-32.0 aveQ=-14.52  loss=0.98
episode 4430: step=64  reward=-55.0 aveQ=-27.41  loss=1.01
episode 4431: step=35  reward=-44.0 aveQ=-23.54  loss=1.14
episode 4432: step=48  reward=-30.0 aveQ=-21.39  loss=1.42
episode 4433: step=42  reward=-57.0 aveQ=-28.77  loss=1.30
episode 4434: step=64  reward=-55.0 aveQ=-27.19  loss=1.08
episode 4435: step=48  reward=-43.0 aveQ=-21.55  loss=0.97
episode 4436: step=70  reward=-103.0 aveQ=-53.53  loss=1.14
episode 4437: step=64  reward=-55.0 aveQ=-27.54  loss=1.11
episode 4438: step=64  reward=-50.0 aveQ=-20.43  loss=1.03
episode 4439: step=72  reward=-58.0 aveQ=-30.31  loss=1.15
episode 4440: step=72  reward=-42.0 aveQ=-21.78  loss=1.08
episode 4441: step=32  reward=-18.0 aveQ=-6.98   loss=0.88
episode 4442: step=60  reward=-87.0 aveQ=-43.00  loss=0.95
episode 4443: step=64  reward=-38.0 aveQ=-18.80  loss=0.82
episode 4444: step=64  reward=-38.0 aveQ=-18.96  loss=0.90
episode 4445: step=42  reward=-53.0 aveQ=-27.83  loss=1.59
episode 4446: step=48  reward=-30.0 aveQ=-20.24  loss=1.11
episode 4447: step=96  reward=-65.0 aveQ=-40.84  loss=0.95
episode 4448: step=64  reward=-39.0 aveQ=-17.90  loss=0.93
episode 4449: step=35  reward=-47.0 aveQ=-23.29  loss=0.97
episode 4450: step=35  reward=-42.0 aveQ=-23.29  loss=0.77
episode 4451: step=96  reward=-61.0 aveQ=-31.50  loss=0.97
episode 4452: step=49  reward=-65.0 aveQ=-33.18  loss=1.05
episode 4453: step=32  reward=-18.0 aveQ=-6.56   loss=0.99
episode 4454: step=35  reward=-48.0 aveQ=-25.71  loss=0.80
episode 4455: step=96  reward=-62.0 aveQ=-40.01  loss=0.99
episode 4456: step=72  reward=-65.0 aveQ=-30.18  loss=0.93
episode 4457: step=64  reward=-42.0 aveQ=-19.28  loss=0.90
episode 4458: step=72  reward=-60.0 aveQ=-27.82  loss=1.02
episode 4459: step=128 reward=-82.0 aveQ=-45.42  loss=1.16
episode 4460: step=96  reward=-101.0 aveQ=-58.43  loss=1.28
episode 4461: step=64  reward=-40.0 aveQ=-23.89  loss=0.73
episode 4462: step=70  reward=-87.0 aveQ=-48.37  loss=0.90
episode 4463: step=70  reward=-103.0 aveQ=-50.30  loss=0.80
episode 4464: step=24  reward=-21.0 aveQ=-14.02  loss=0.74
episode 4465: step=49  reward=-60.0 aveQ=-33.49  loss=0.79
episode 4466: step=70  reward=-83.0 aveQ=-48.24  loss=0.80
episode 4467: step=48  reward=-36.0 aveQ=-20.40  loss=0.92
episode 4468: step=20  reward=-20.0 aveQ=-12.00  loss=2.12
episode 4469: step=48  reward=-46.0 aveQ=-20.36  loss=1.35
episode 4470: step=128 reward=-104.0 aveQ=-41.94  loss=0.83
episode 4471: step=128 reward=-83.0 aveQ=-45.56  loss=0.84
episode 4472: step=32  reward=-20.0 aveQ=-8.98   loss=0.80
episode 4473: step=128 reward=-77.0 aveQ=-40.33  loss=0.91
episode 4474: step=48  reward=-31.0 aveQ=-13.03  loss=0.90
episode 4475: step=35  reward=-40.0 aveQ=-23.78  loss=0.87
episode 4476: step=128 reward=-77.0 aveQ=-38.73  loss=0.71
episode 4477: step=96  reward=-56.0 aveQ=-27.07  loss=0.81
episode 4478: step=42  reward=-55.0 aveQ=-29.86  loss=0.65
episode 4479: step=48  reward=-28.0 aveQ=-13.69  loss=0.66
episode 4480: step=42  reward=-46.0 aveQ=-28.18  loss=0.59
episode 4481: step=28  reward=-22.0 aveQ=-16.32  loss=1.11
episode 4482: step=64  reward=-76.0 aveQ=-42.98  loss=0.62
